x90141731,Bjørn_Westlie,1949-,1949
x04084963,Marit_Røttingsnes_Westlie,1970-,1970
x90156232,Harry_Westrheim,1915-2007,1915
x90565281,Marie_Wexelsen,1832-1911,1832
x00052300,Jim_White,1957-,1957
x90052356,Walt_Whitman,1819-1892,1819
x90062177,Julli_Wiborg,1880-1947,1880
x90086455,Anne_Wichstrøm,1941-,1941
x00037782,Madeleine_Wickham,1969-,1969
x02116923,Martin_Widmark,1961-,1961
x90259817,Kjetil_Wiedswang,1955-,1955
x90927024,Hans_Wiers-Jenssen,1866-1925,1866
x90112050,Ingrid_Wiese,1961-,1961
x90234804,Jan_Wiese,1928-,1928
x90540435,Jujja_Wieslander,1944-,1944
x90130448,Kjell_Arnljot_Wig,1924-,1924
x99045041,Øystein_Wiik,1956-,1956
x90078168,Carl-Henning_Wijkmark,1934-,1934
x02096130,Lene_Wikander,1968-,1968
x90089819,Ilon_Wikland,1930-,1930
x90053575,Oscar_Wilde,1854-1900,1854
x90075583,Gisken_Wildenvey,1892-1985,1892
x90653095,Hans_Jacob_Wille,1756-1808,1756
x90058466,Tennessee_Williams,1911-1983,1911
x12062190,Odd-Magnus_Williamson,1980-,1980
x99062994,Torkil_Williksen,1968-,1968
x03028062,Helena_Willis,1964-,1964
x90268631,Herman_Willis,1954-,1954
x90123224,Kåre_Willoch,1928-,1928
x90101031,Jacob_Nicolai_Wilse,1735-1801,1735
x07076466,Donald_Wilson,1910-2002,1910
x90399899,Cecilie_Winger,1964-,1964
x06049882,Julius_Winger,1970-,1970
x90117299,Hanna_Winsnes,1789-1872,1789
x09044589,Nelly_Winterhalder,1979-,1979
x90092216,Kristian_Winterhjelm,1843-1915,1843
x90068250,Christian_Winther,1796-1876,1796
x90080922,Carl_Fredrik_Wisløff,1908-2004,1908
x90380059,Svein_Woje,1942-,1942
x04092968,Bendik_Wold,1979-,1979
x90319975,Kjersti_Wold,1962-,1962
x90079381,Øystein_Wingaard_Wolf,1958-,1958
x00024791,Simon_Olaus_Wolff,1796-1859,1796
x90611049,Per_Wollebæk,1910-1976,1910
x90764450,Mary_Wollstonecraft,1759-1797,1759
x10073413,Anna_Tostrup_Worsley,1974-,1974
x99050849,Hege_Woxen,1975-,1975
x90069888,Richard_Wright_(forfatter),1908-1960,1908
x06070855,Marte_Wulff,1980-,1980
x05003677,Anders_Wyller,1964-,1964
x10079447,Siv_Wyller,1974-,1974
x03104115,Trygve_Wyller_(1888),1888-1960,1888
x05049137,Vegard_Bruun_Wyller,1972-,1972
x90071708,Gudrun_Waadeland,1937-,1937
x90608399,Johan_Waage,1912-1975,1912
x90196173,Peter_Normann_Waage,1953-,1953
x90318125,Nic_Waal,1905-1960,1905
x90102327,Leif_Wærenskjold,1907-1977,1907
x99069068,Gunnar_Wærness,1971-,1971
x02102826,Xue_Xinran,1958-,1958
x08017516,Yan_Lianke,1958-,1958
x90958402,Henning_Hai_Lee_Yang,1949-,1949
x02108552,Bård_Ylvisåker,1982-,1982
x02108553,Vegard_Ylvisåker,1979-,1979
x07041031,Ken'ichi_Yoshida_(forfatter),1912-1977,1912
x90856702,Banana_Yoshimoto,1964-,1964
x06025223,Mariann_Youmans,1971-,1971
x99030456,Neil_Young,1945-,1945
x06067646,Yrsa_Sigurðardóttir,1963-,1963
x90774313,Hans_Magnus_Ystgaard,1941-,1941
x90104845,Nils_Yttri,1947-1980,1947
x03104591,Yu_Hua,1960-,1960
x13048960,Wasim_Zahid,1975-,1975
x90696888,Jan_Zahl,1969-,1969
x90256494,Olav_Zakariassen,1946-,1946
x90107869,Peter_Wessel_Zapffe,1899-1990,1899
x90844186,Apostolo_Zeno,1668-1750,1668
x99039242,Bertine_Zetlitz,1975-,1975
x90160870,Jens_Zetlitz,1761-1821,1761
x09060512,René_Zografos,1966-,1966
x07016229,Markus_Zusak,1975-,1975
x90622881,Dagfinn_Zwilgmeyer,1900-1979,1900
x90062264,Dikken_Zwilgmeyer,1853-1913,1853
x90206204,Kalle_Zwilgmeyer,1937-2010,1937
x90088421,Andreas_Aabel_(lege),1830-1901,1830
x90235627,Per_Aabel,1902-1999,1902
x03112449,Vemund_Solheim_Ådland,1974-,1974
x90144340,Per_Magne_Aadnanes,1944-,1944
x90211292,Bjarne_Aagaard,1873-1956,1873
x90143283,Gustav_Aagaard,1852-1927,1852
x01006422,Truls_Åkerlund,1973-,1973
x00041457,Liv_Aakvik,1948-,1948
x90097653,Jacob_Aaland,1865-1950,1865
x11010773,Mariann_Aaland,1981-,1981
x01098541,Ragnar_Aalbu,1966-,1966
x09057375,Trine_Åldstedt,1964-,1964
x11062528,Ida_Aalen,1985-,1985
x90886588,David_Åleskjær,1972-,1972
x08040698,Sindre_Aam,1969-,1969
x90844335,Asbjørn_Aamodt,1893-1966,1893
x90179753,Bjørn_Aamodt,1944-2006,1944
x98064375,Ingunn_Aamodt,1965-,1965
x07038170,Tina_Åmodt,1985-,1985
x90587799,Knut_Olav_Åmås,1968-,1968
x90378095,Hans_Olaf_Aanensen,1945-,1945
x90352727,Ellen_Aanesen,1945-,1945
x01049409,Jarl_Aanestad,1973-,1973
x90059648,Hans_Aanrud,1863-1953,1863
x05085889,Oddbjørn_Aardalen,1944-,1944
x90187550,Wilhelm_Aarek,1907-1999,1907
x90123589,Solveig_Aareskjold,1949-,1949
x90251006,Berthe_Canutte_Aarflot,1795-1859,1795
x90802037,Franzisca_Aarflot,1963-,1963
x09059470,Helle_Aarnes,1971-,1971
x90055460,Sverre_Årnes,1949-,1949
x90203893,Sven_Aarrestad,1850-1942,1850
x90068228,Olav_Aaraas,1950-,1950
x90841432,Selma_Lønning_Aarø,1972-,1972
x90169146,Erlend_Aas,1957-,1957
x90087113,Ulf_Aas,1919-2011,1919
x90706501,Morten_Aasbø,1952-,1952
x09064757,Leif_Aase,1963-,1963
x90760387,Finn_Aasen,1916-1994,1916
x90064083,Ivar_Aasen,1813-1896,1813
x90100506,Kjell_Åsen,1931-,1931
x07060080,Eskil_Åsmul,1972-,1972
x90681466,Anne_Kristin_Aasmundtveit,1962-,1962
x90389443,Håkon_Aasnes,1943-,1943
x97049223,Monica_Aasprong,1969-,1969
x04021679,Hans_Petter_Aass,1967-,1967
x04024781,Kjell_Aasum,1955-,1955
x90054268,Asbjørn_Aavik,1902-1997,1902
x90789689,Knut_Jørgen_Røed_Ødegaard,1966-,1966
x11044792,Ingrid_Ødegaard,1977-,1977
x90059090,Knut_Ødegård,1945-,1945
x90604563,Morten_Øen,1969-,1969
x90058712,Finn_Øglænd,1957-,1957
x90129498,Otto_Øgrim,1913-2006,1913
x90112171,Stein_Øgrim,1945-,1945
x90073297,Tron_Øgrim,1947-2007,1947
x00012472,Frode_Sander_Øien,1969-,1969
x08012759,Lene_Alexandra_Øien,1981-,1981
x90073071,Einar_Økland,1940-,1940
x90080708,Asbjørn_Øksendal,1922-,1922
x09059330,Constance_Ørbeck-Nilssen,1954-,1954
x90268629,Elin_Ørjasæter,1962-,1962
x90133164,Tore_Ørjasæter,1886-1968,1886
x90778985,Hanne_Ørstavik,1969-,1969
x90097932,Anders_Sandøe_Ørsted,1778-1860,1778
x90909358,Øivind_Østang,1949-,1949
x90075622,David_Østby,1935-,1935
x90547712,Jan_Østby,1902-1986,1902
x90080830,Leif_Østby,1906-1988,1906
x90115325,Øyvind_Østerud,1944-,1944
x08075051,Knut_Erik_Østgård,1964-,1964
x06049888,Omar_Østli,1970-,1970
x09071787,Siri_Østli,1957-,1957
x00070811,Tor_Ivar_Østmoe,1970-,1970
x90072309,Einar_Østvedt,1903-1980,1903
x90773902,Einar_Øverenget,1964-,1964
x90064939,Arnulf_Øverland,1889-1968,1889
x90240520,Ole_Andreas_Øverland,1855-1911,1855
x90923766,Linn_Øverås,1962-,1962
x90788189,Ole_Johannes_Øvretveit,1967-,1967
x08067351,Håkon_Øvreås,1974-,1974
x00041819,Gyrid_Axe_Øvsteng,1974-,1974
x99014182,Mattis_Øybø,1971-,1971
x98052787,Gunnhild_Øyehaug,1975-,1975
x90778984,Bjørg_Øygarden,1960-,1960
x00060985,Geir_Angell_Øygarden,1968-,1968
